Store,Date,Weekly_Sales,Temperature,Fuel_Price
25,19-03-2010,659795.84,45.0,2.844
25,26-03-2010,696687.6,45.84,2.854
25,02-04-2010,822486.37,47.2,2.85
25,09-04-2010,712647.97,61.36,2.869
25,16-04-2010,715311.6,52.16,2.899
25,23-04-2010,694531.72,46.12,2.902
25,30-04-2010,706924.02,50.97,2.921
25,07-05-2010,724468.97,63.67,2.966
25,14-05-2010,698073.95,50.27,2.982
25,21-05-2010,704113.22,57.17,2.958
25,28-05-2010,792442.54,69.31,2.899
25,04-06-2010,764155.44,69.22,2.847
25,11-06-2010,737163.2,63.68,2.809
25,18-06-2010,780444.94,69.56,2.78
25,25-06-2010,737569.14,72.17,2.808
25,02-07-2010,759407.87,66.42,2.815
25,09-07-2010,719591.13,75.24,2.793
25,16-07-2010,726997.84,73.43,2.783
25,23-07-2010,665290.93,75.37,2.771
25,30-07-2010,682124.34,71.99,2.781
25,06-08-2010,699464.43,71.79,2.784
25,13-08-2010,686072.39,72.73,2.805
25,20-08-2010,724499.81,71.81,2.779
25,27-08-2010,711461.95,67.15,2.755
25,03-09-2010,685700.08,71.17,2.715
25,10-09-2010,655811.95,61.14,2.699
25,17-09-2010,628989.88,60.13,2.706
25,24-09-2010,607819.33,65.06,2.713
25,01-10-2010,658640.14,57.56,2.707
25,08-10-2010,674283.86,48.46,2.764
25,15-10-2010,616094.72,54.09,2.868
25,22-10-2010,661644.19,46.73,2.917
25,29-10-2010,674458.03,55.72,2.921
25,05-11-2010,696314.53,38.8,2.917
25,12-11-2010,713250.08,40.68,2.931
25,19-11-2010,718056.73,42.72,3.0
25,26-11-2010,1115240.61,43.43,3.039
25,03-12-2010,885572.96,32.41,3.046
25,10-12-2010,964729.18,22.65,3.109
25,17-12-2010,1047707.59,21.6,3.14
25,24-12-2010,1295391.19,22.94,3.141
25,31-12-2010,623092.54,25.89,3.179
25,07-01-2011,558794.63,29.0,3.193
25,14-01-2011,572360.83,18.3,3.205
25,21-01-2011,568093.57,23.21,3.229
25,28-01-2011,600448.69,18.92,3.237
25,04-02-2011,639830.45,23.94,3.231
25,11-02-2011,615666.78,21.18,3.239
25,18-02-2011,634637.03,38.42,3.245
25,25-02-2011,570816.34,28.36,3.274
25,04-03-2011,640912.18,31.59,3.433
25,11-03-2011,599828.39,36.73,3.582
25,18-03-2011,603393.64,40.94,3.631
25,25-03-2011,616324.24,38.51,3.625
25,01-04-2011,618377.79,28.5,3.638
25,08-04-2011,648606.13,42.11,3.72
25,15-04-2011,674562.45,51.43,3.821
25,22-04-2011,756588.42,45.87,3.892
25,29-04-2011,649245.0,58.43,3.962
25,06-05-2011,659446.55,49.5,4.046
25,13-05-2011,684783.15,60.1,4.066
25,20-05-2011,677971.33,56.56,4.062
25,27-05-2011,718373.94,67.18,3.985
25,03-06-2011,737551.74,70.69,3.922
25,10-06-2011,740259.63,71.45,3.881
25,17-06-2011,717373.43,63.58,3.842
25,24-06-2011,699270.1,70.71,3.804
25,01-07-2011,706206.86,66.61,3.748
25,08-07-2011,698529.64,71.64,3.711
25,15-07-2011,680510.23,72.67,3.76
25,22-07-2011,670854.96,78.1,3.811
25,29-07-2011,668390.82,74.72,3.829
25,05-08-2011,679706.01,74.0,3.842
25,12-08-2011,667130.48,70.93,3.812
25,19-08-2011,688958.75,68.09,3.747
25,26-08-2011,726422.55,66.8,3.704
25,02-09-2011,699779.0,67.2,3.703
25,09-09-2011,673248.48,67.51,3.738
25,16-09-2011,628720.46,62.05,3.742
25,23-09-2011,620885.93,60.28,3.711
25,30-09-2011,639160.24,60.7,3.645
25,07-10-2011,671522.87,50.82,3.583
25,14-10-2011,646915.47,58.95,3.541
25,21-10-2011,690675.5,50.22,3.57
25,28-10-2011,724443.97,46.28,3.569
25,04-11-2011,718393.61,40.88,3.551
25,11-11-2011,719235.07,44.81,3.53
25,18-11-2011,728525.6,46.41,3.53
25,25-11-2011,1116211.39,43.49,3.492
25,02-12-2011,878314.57,42.85,3.452
25,09-12-2011,916446.02,38.69,3.415
25,16-12-2011,997502.47,33.09,3.413
25,23-12-2011,1290532.97,36.56,3.389
25,30-12-2011,683665.37,32.42,3.389
25,06-01-2012,636419.12,30.23,3.422
25,13-01-2012,614764.31,34.6,3.513
25,20-01-2012,594744.89,23.87,3.533
25,27-01-2012,589554.29,32.24,3.567
25,03-02-2012,642776.4,34.98,3.617
25,10-02-2012,658984.38,32.47,3.64
25,17-02-2012,654088.02,32.23,3.695
25,24-02-2012,613501.05,35.51,3.739
25,02-03-2012,643155.89,36.01,3.816
25,09-03-2012,643711.53,37.44,3.848
25,16-03-2012,638204.27,50.64,3.862
25,23-03-2012,672831.78,62.7,3.9
25,30-03-2012,684348.92,47.92,3.953
25,06-04-2012,791356.9,44.73,3.996
25,13-04-2012,658691.56,42.46,4.044
25,20-04-2012,661566.48,57.1,4.027
25,27-04-2012,655157.32,44.2,4.004
25,04-05-2012,696421.72,58.76,3.951
25,11-05-2012,739866.16,59.21,3.889
25,18-05-2012,717207.19,58.21,3.848
25,25-05-2012,783371.02,67.69,3.798
25,01-06-2012,694765.95,69.54,3.742
25,08-06-2012,730254.19,58.48,3.689
25,15-06-2012,753860.89,68.34,3.62
25,22-06-2012,721601.9,73.52,3.564
25,29-06-2012,718890.81,69.84,3.506
25,06-07-2012,753385.55,75.52,3.475
25,13-07-2012,714093.95,73.87,3.523
25,20-07-2012,685676.58,74.32,3.567
25,27-07-2012,659109.53,72.98,3.647
25,03-08-2012,709724.6,72.08,3.654
25,10-08-2012,710496.97,71.93,3.722
25,17-08-2012,728467.72,66.99,3.807
25,24-08-2012,756527.64,64.53,3.834
25,31-08-2012,714828.73,68.55,3.867
25,07-09-2012,671482.9,72.79,3.911
25,14-09-2012,657241.63,60.9,3.948
25,21-09-2012,664745.2,57.6,4.038
25,28-09-2012,683300.84,54.52,3.997
25,05-10-2012,699536.73,57.58,3.985
25,12-10-2012,697317.41,43.74,4.0
25,19-10-2012,685531.85,51.93,3.969
25,26-10-2012,688940.94,56.69,3.882
26,05-02-2010,1034119.21,9.55,2.788
26,12-02-2010,1015684.09,18.14,2.771
26,19-02-2010,999348.55,22.62,2.747
26,26-02-2010,855385.01,27.32,2.753
26,05-03-2010,1005669.58,28.6,2.766
26,12-03-2010,963382.09,31.1,2.805
26,19-03-2010,903366.55,35.34,2.834
26,26-03-2010,893613.0,35.26,2.831
26,02-04-2010,1029849.2,36.53,2.826
26,09-04-2010,1022293.81,50.13,2.849
26,16-04-2010,905548.38,36.6,2.885
26,23-04-2010,881930.87,39.68,2.895
26,30-04-2010,904503.85,40.56,2.935
26,07-05-2010,1074479.73,54.72,2.981
26,14-05-2010,972663.59,39.08,2.983
26,21-05-2010,986765.01,50.81,2.961
26,28-05-2010,1069851.59,61.65,2.906
26,04-06-2010,1003202.66,58.46,2.857
26,11-06-2010,1073862.59,51.62,2.83
26,18-06-2010,1001286.67,53.62,2.805
26,25-06-2010,976242.09,63.78,2.81
26,02-07-2010,1078455.48,58.9,2.815
26,09-07-2010,1122356.53,71.08,2.806
26,16-07-2010,1028151.72,67.66,2.796
26,23-07-2010,971615.62,65.4,2.784
26,30-07-2010,1005324.28,63.79,2.792
26,06-08-2010,1125329.77,62.93,2.792
26,13-08-2010,1011938.29,61.58,2.81
26,20-08-2010,1007385.36,62.68,2.796
26,27-08-2010,977322.52,57.23,2.77
26,03-09-2010,1037549.71,66.93,2.735
26,10-09-2010,1042226.3,54.82,2.717
26,17-09-2010,923473.7,50.08,2.716
26,24-09-2010,868636.3,52.47,2.718
26,01-10-2010,923221.52,57.8,2.717
26,08-10-2010,1001069.52,46.81,2.776
26,15-10-2010,937956.89,39.93,2.878
26,22-10-2010,916522.66,36.13,2.919
26,29-10-2010,895069.88,40.3,2.938
26,05-11-2010,970224.51,30.51,2.938
26,12-11-2010,971193.01,37.51,2.961
26,19-11-2010,901972.7,36.73,3.03
26,26-11-2010,1286833.62,28.11,3.07
26,03-12-2010,1016143.64,27.73,3.065
26,10-12-2010,1149612.04,16.6,3.132
26,17-12-2010,1196813.33,20.61,3.139
26,24-12-2010,1573982.47,21.81,3.15
26,31-12-2010,877268.29,18.73,3.177
26,07-01-2011,938149.21,21.13,3.193
26,14-01-2011,812323.29,16.7,3.215
26,21-01-2011,809833.21,12.98,3.232
26,28-01-2011,817485.14,5.54,3.243
26,04-02-2011,911807.02,11.17,3.24
26,11-02-2011,1010711.08,15.12,3.255
26,18-02-2011,981978.02,19.63,3.263
26,25-02-2011,910298.44,16.3,3.281
26,04-03-2011,945643.17,14.31,3.437
26,11-03-2011,946614.55,28.13,3.6
26,18-03-2011,887426.12,31.76,3.634
26,25-03-2011,866566.54,22.99,3.624
26,01-04-2011,849231.61,22.99,3.638
26,08-04-2011,985229.81,29.09,3.72
26,15-04-2011,863266.12,39.46,3.823
26,22-04-2011,921700.61,33.81,3.919
26,29-04-2011,873450.29,47.17,3.988
26,06-05-2011,1024778.23,45.0,4.078
26,13-05-2011,941008.85,48.2,4.095
26,20-05-2011,938334.62,48.86,4.101
26,27-05-2011,996723.58,56.74,4.034
26,03-06-2011,1054454.4,60.49,3.973
26,10-06-2011,1094058.68,59.85,3.924
26,17-06-2011,981646.46,54.5,3.873
26,24-06-2011,997474.93,56.94,3.851
26,01-07-2011,1070119.09,59.89,3.815
26,08-07-2011,1133807.03,63.34,3.784
26,15-07-2011,1021534.7,64.43,3.827
26,22-07-2011,1017867.8,69.52,3.882
26,29-07-2011,1005360.5,63.32,3.898
26,05-08-2011,1107552.43,63.16,3.903
26,12-08-2011,1087644.5,62.99,3.88
26,19-08-2011,1021766.75,60.58,3.82
26,26-08-2011,1064617.62,61.1,3.796
26,02-09-2011,1040143.14,59.67,3.784
26,09-09-2011,1069710.97,60.98,3.809
26,16-09-2011,951569.84,55.19,3.809
26,23-09-2011,923644.6,50.72,3.758
26,30-09-2011,959339.51,59.42,3.684
26,07-10-2011,1130022.99,46.84,3.633
26,14-10-2011,987886.08,53.91,3.583
26,21-10-2011,974907.28,45.23,3.618
26,28-10-2011,972256.98,35.06,3.604
26,04-11-2011,988950.75,31.7,3.586
26,11-11-2011,1077640.13,40.08,3.57
26,18-11-2011,946091.79,37.78,3.571
26,25-11-2011,1282320.05,31.07,3.536
26,02-12-2011,1012498.49,36.74,3.501
26,09-12-2011,1148987.46,34.24,3.47
26,16-12-2011,1204807.83,28.24,3.445
26,23-12-2011,1515175.01,22.53,3.413
26,30-12-2011,972834.42,18.8,3.402
26,06-01-2012,971557.62,22.94,3.439
26,13-01-2012,836305.65,25.55,3.523
26,20-01-2012,838751.5,15.22,3.542
26,27-01-2012,820059.89,24.16,3.568
26,03-02-2012,939158.25,25.24,3.633
26,10-02-2012,1081005.64,23.89,3.655
26,17-02-2012,965788.76,23.9,3.703
26,24-02-2012,917924.47,28.06,3.751
26,02-03-2012,955641.74,22.49,3.827
26,09-03-2012,1028569.01,29.03,3.876
26,16-03-2012,919503.4,35.06,3.867
26,23-03-2012,874790.68,49.97,3.889
26,30-03-2012,922018.43,33.33,3.921
26,06-04-2012,1116829.23,33.35,3.957
26,13-04-2012,889670.29,36.9,4.025
26,20-04-2012,923600.02,50.81,4.046
26,27-04-2012,911969.0,43.6,4.023
26,04-05-2012,946573.29,40.29,3.991
26,11-05-2012,1062548.73,47.11,3.947
26,18-05-2012,978082.84,52.55,3.899
26,25-05-2012,1067310.74,58.2,3.85
26,01-06-2012,1015853.03,58.51,3.798
26,08-06-2012,1106176.83,49.43,3.746
26,15-06-2012,1029248.22,57.84,3.683
26,22-06-2012,1056282.91,63.04,3.629
26,29-06-2012,1051190.44,60.71,3.577
26,06-07-2012,1180470.8,64.94,3.538
26,13-07-2012,1063149.78,64.47,3.561
26,20-07-2012,1049625.9,66.75,3.61
26,27-07-2012,1031745.14,64.12,3.701
26,03-08-2012,1090915.09,65.6,3.698
26,10-08-2012,1121476.51,67.01,3.772
26,17-08-2012,1068292.56,65.54,3.84
26,24-08-2012,1022704.2,62.08,3.874
26,31-08-2012,1053495.51,63.69,3.884
26,07-09-2012,1081874.03,61.58,3.921
26,14-09-2012,986131.94,57.69,3.988
26,21-09-2012,961084.08,52.68,4.056
26,28-09-2012,964726.37,50.66,4.018
26,05-10-2012,1095504.26,54.07,4.027
26,12-10-2012,1044639.69,45.19,4.029
26,19-10-2012,975578.02,43.51,4.0
26,26-10-2012,958619.8,46.95,3.917
27,05-02-2010,1874289.79,27.19,2.954
27,12-02-2010,1745362.72,29.81,2.94
27,19-02-2010,1945070.33,32.44,2.909
27,26-02-2010,1390934.27,36.0,2.91
27,05-03-2010,1313729.72,38.07,2.919
27,12-03-2010,1925113.12,45.98,2.938
27,19-03-2010,1700627.97,49.04,2.96
27,26-03-2010,1836714.84,52.34,2.963
27,02-04-2010,2053952.97,46.9,2.957
27,09-04-2010,1955814.13,62.62,2.992
27,16-04-2010,1857500.96,54.95,3.01
27,23-04-2010,1850205.47,53.91,3.021
27,30-04-2010,1805885.04,53.55,3.042
27,07-05-2010,1939458.84,69.02,3.095
27,14-05-2010,1842465.78,53.82,3.112
27,21-05-2010,1836595.58,63.31,3.096
27,28-05-2010,1962468.67,67.88,3.046
27,04-06-2010,2073102.59,74.29,3.006
27,11-06-2010,1873812.93,68.9,2.972
27,18-06-2010,1887182.27,70.0,2.942
27,25-06-2010,1962625.01,78.02,2.958
27,02-07-2010,2024554.1,76.25,2.958
27,09-07-2010,2119163.01,82.69,2.94
27,16-07-2010,1880691.64,78.26,2.933
27,23-07-2010,1808250.71,81.56,2.924
27,30-07-2010,1816489.53,79.78,2.932
27,06-08-2010,1908036.68,77.45,2.942
27,13-08-2010,1864436.12,77.36,2.923
27,20-08-2010,1936878.46,75.16,2.913
27,27-08-2010,1870684.21,70.31,2.885
27,03-09-2010,1908110.9,78.52,2.86
27,10-09-2010,1913494.81,70.38,2.837
27,17-09-2010,1629978.46,64.5,2.846
27,24-09-2010,1597002.71,67.08,2.837
27,01-10-2010,1543532.83,70.19,2.84
27,08-10-2010,1707662.87,57.78,2.903
27,15-10-2010,1728388.2,58.38,2.999
27,22-10-2010,1693935.29,52.82,3.049
27,29-10-2010,1688955.49,61.02,3.055
27,05-11-2010,1686010.02,45.91,3.049
27,12-11-2010,1828010.25,45.9,3.065
27,19-11-2010,1704785.74,50.81,3.138
27,26-11-2010,2627910.75,46.67,3.186
27,03-12-2010,1884343.67,41.81,3.2
27,10-12-2010,2139733.68,30.83,3.255
27,17-12-2010,2350098.36,31.62,3.301
27,24-12-2010,3078162.08,31.34,3.309
27,31-12-2010,1440963.0,29.59,3.336
27,07-01-2011,1568159.48,34.42,3.351
27,14-01-2011,1532308.62,25.7,3.367
27,21-01-2011,1517029.9,30.13,3.391
27,28-01-2011,1421111.55,23.64,3.402
27,04-02-2011,1628100.79,28.7,3.4
27,11-02-2011,1636224.77,30.45,3.416
27,18-02-2011,1709365.19,39.32,3.42
27,25-02-2011,1688935.71,33.05,3.452
27,04-03-2011,1656130.67,36.99,3.605
27,11-03-2011,1613259.77,43.64,3.752
27,18-03-2011,1624539.21,46.65,3.796
27,25-03-2011,1554651.08,40.11,3.789
27,01-04-2011,1628868.28,37.27,3.811
27,08-04-2011,1689844.18,46.87,3.895
27,15-04-2011,1727175.61,52.24,3.981
27,22-04-2011,1921655.48,50.02,4.061
27,29-04-2011,1642074.64,61.71,4.117
27,06-05-2011,1757041.96,56.48,4.192
27,13-05-2011,1763545.32,60.07,4.211
27,20-05-2011,1725268.56,60.22,4.202
27,27-05-2011,1820723.17,66.43,4.134
27,03-06-2011,2053708.01,74.17,4.069
27,10-06-2011,1817914.71,73.26,4.025
27,17-06-2011,1814740.09,67.03,3.989
27,24-06-2011,1811455.15,72.02,3.964
27,01-07-2011,1949983.93,73.76,3.916
27,08-07-2011,2000055.27,76.87,3.886
27,15-07-2011,1762155.79,77.83,3.915
27,22-07-2011,1754879.45,82.28,3.972
27,29-07-2011,1744879.06,79.41,4.004
27,05-08-2011,1747289.53,78.14,4.02
27,12-08-2011,1758437.96,76.67,3.995
27,19-08-2011,1781905.24,72.97,3.942
27,26-08-2011,2034400.78,72.88,3.906
27,02-09-2011,1511717.53,71.44,3.879
27,09-09-2011,1911470.84,70.93,3.93
27,16-09-2011,1613773.9,69.65,3.937
27,23-09-2011,1606208.68,63.61,3.899
27,30-09-2011,1599626.26,70.92,3.858
27,07-10-2011,1672339.27,56.91,3.775
27,14-10-2011,1682652.51,64.78,3.744
27,21-10-2011,1689591.44,59.62,3.757
27,28-10-2011,1710372.4,51.81,3.757
27,04-11-2011,1621109.3,44.46,3.738
27,11-11-2011,1800728.07,49.69,3.719
27,18-11-2011,1723739.44,51.42,3.717
27,25-11-2011,2504400.71,47.88,3.689
27,02-12-2011,1806924.74,50.55,3.666
27,09-12-2011,2014665.98,46.28,3.627
27,16-12-2011,2205919.86,40.68,3.611
27,23-12-2011,2739019.75,41.59,3.587
27,30-12-2011,1650604.6,37.85,3.566
27,06-01-2012,1535287.4,35.8,3.585
27,13-01-2012,1492399.13,41.3,3.666
27,20-01-2012,1542131.05,30.35,3.705
27,27-01-2012,1263534.86,36.96,3.737
27,03-02-2012,1564246.02,42.52,3.796
27,10-02-2012,1651605.35,37.86,3.826
27,17-02-2012,1606221.56,37.24,3.874
27,24-02-2012,1648602.39,41.74,3.917
27,02-03-2012,1509323.09,40.07,3.983
27,09-03-2012,1607343.41,44.32,4.021
27,16-03-2012,1635984.07,49.6,4.021
27,23-03-2012,1620839.34,57.3,4.054
27,30-03-2012,1615494.14,49.4,4.098
27,06-04-2012,1899013.34,48.73,4.143
27,13-04-2012,1650405.21,52.22,4.187
27,20-04-2012,1639999.47,62.62,4.17
27,27-04-2012,1565498.84,52.33,4.163
27,04-05-2012,1669388.45,53.68,4.124
27,11-05-2012,1674306.31,58.97,4.055
27,18-05-2012,1707158.82,65.15,4.029
27,25-05-2012,1818906.73,64.77,3.979
27,01-06-2012,1900638.6,73.4,3.915
27,08-06-2012,1764756.31,64.05,3.871
27,15-06-2012,1773500.56,69.52,3.786
27,22-06-2012,1837884.79,73.23,3.722
27,29-06-2012,1842555.32,73.94,3.667
27,06-07-2012,2062224.92,82.08,3.646
27,13-07-2012,1755889.53,78.95,3.689
27,20-07-2012,1730913.66,78.64,3.732
27,27-07-2012,1625883.71,76.01,3.82
27,03-08-2012,1705810.84,75.22,3.819
27,10-08-2012,1720537.26,78.44,3.863
27,17-08-2012,1735339.59,76.51,3.963
27,24-08-2012,1780443.36,72.93,3.997
27,31-08-2012,1731935.43,75.0,4.026
27,07-09-2012,1840955.23,76.0,4.076
27,14-09-2012,1519604.5,68.72,4.088
27,21-09-2012,1557485.75,66.1,4.203
27,28-09-2012,1540687.63,64.92,4.158
27,05-10-2012,1591816.88,64.5,4.151
27,12-10-2012,1660081.29,55.4,4.186
27,19-10-2012,1620374.24,56.53,4.153
27,26-10-2012,1703047.74,58.99,4.071
28,05-02-2010,1672352.29,49.47,2.962
28,12-02-2010,1558968.49,47.87,2.946
28,19-02-2010,1491300.42,54.83,2.915
28,26-02-2010,1542173.33,50.23,2.825
28,05-03-2010,1608435.45,53.77,2.987
28,12-03-2010,1326877.11,50.11,2.925
28,19-03-2010,1279819.43,59.57,3.054
28,26-03-2010,1245268.77,60.06,3.083
28,02-04-2010,1441559.4,59.84,3.086
28,09-04-2010,1382359.21,59.25,3.09
28,16-04-2010,1268240.66,64.95,3.109
28,23-04-2010,1244177.21,64.55,3.05
28,30-04-2010,1186971.02,67.38,3.105
28,07-05-2010,1532893.22,70.15,3.127
28,14-05-2010,1245898.73,68.44,3.145
28,21-05-2010,1217923.71,76.2,3.12
28,28-05-2010,1176588.25,67.84,3.058
28,04-06-2010,1543678.02,81.39,2.941
28,11-06-2010,1348995.17,90.84,2.949
28,18-06-2010,1267619.06,81.06,3.043
28,25-06-2010,1231025.07,87.27,3.084
28,02-07-2010,1399960.15,91.98,3.105
28,09-07-2010,1340293.87,90.37,3.1
28,16-07-2010,1225336.41,97.18,3.094
28,23-07-2010,1205884.98,99.22,3.112
28,30-07-2010,1150204.71,96.31,3.017
28,06-08-2010,1523101.38,92.95,3.123
28,13-08-2010,1218688.09,87.01,3.159
28,20-08-2010,1195897.6,92.81,3.041
28,27-08-2010,1191585.92,93.19,3.129
28,03-09-2010,1523410.71,83.12,3.087
28,10-09-2010,1246062.17,83.63,3.044
28,17-09-2010,1159812.35,82.45,3.028
28,24-09-2010,1111797.21,81.77,2.939
28,01-10-2010,1203080.41,85.2,3.001
28,08-10-2010,1334571.87,71.82,3.013
28,15-10-2010,1158062.99,75.0,2.976
28,22-10-2010,1120619.32,68.85,3.014
28,29-10-2010,1231688.48,61.09,3.016
28,05-11-2010,1501663.26,65.49,3.129
28,12-11-2010,1266460.45,57.79,3.13
28,19-11-2010,1179315.72,58.18,3.161
28,26-11-2010,1937033.5,47.66,3.162
28,03-12-2010,1447916.29,43.33,3.041
28,10-12-2010,1466164.49,50.01,3.203
28,17-12-2010,1510443.62,52.77,3.236
28,24-12-2010,2026026.39,52.02,3.236
28,31-12-2010,1090558.57,45.64,3.148
28,07-01-2011,1402902.47,37.64,3.287
28,14-01-2011,1098286.61,43.15,3.312
28,21-01-2011,1079669.11,53.53,3.223
28,28-01-2011,1127859.69,50.74,3.342
28,04-02-2011,1564897.32,45.14,3.348
28,11-02-2011,1397301.38,51.3,3.381
28,18-02-2011,1514828.82,53.35,3.43
28,25-02-2011,1311796.91,48.45,3.53
28,04-03-2011,1723736.91,51.72,3.674
28,11-03-2011,1380836.35,57.75,3.818
28,18-03-2011,1286413.71,64.21,3.692
28,25-03-2011,1201059.72,54.4,3.909
28,01-04-2011,1336838.41,63.63,3.772
28,08-04-2011,1414713.5,64.47,4.003
28,15-04-2011,1240126.07,57.63,3.868
28,22-04-2011,1297452.0,72.12,4.134
28,29-04-2011,1222367.9,68.27,4.151
28,06-05-2011,1515890.38,68.4,4.193
28,13-05-2011,1253316.3,70.93,4.202
28,20-05-2011,1151282.31,66.59,4.169
28,27-05-2011,1160043.98,76.67,4.087
28,03-06-2011,1403779.25,71.81,4.031
28,10-06-2011,1339972.83,78.72,3.981
28,17-06-2011,1268503.49,86.84,3.935
28,24-06-2011,1208809.34,88.95,3.898
28,01-07-2011,1319054.57,89.85,3.842
28,08-07-2011,1459655.85,89.9,3.705
28,15-07-2011,1197373.13,88.1,3.692
28,22-07-2011,1165870.54,91.17,3.794
28,29-07-2011,1114530.29,93.29,3.805
28,05-08-2011,1523870.89,90.61,3.803
28,12-08-2011,1218764.94,91.04,3.701
28,19-08-2011,1200019.74,91.74,3.743
28,26-08-2011,1166479.51,94.61,3.74
28,02-09-2011,1468871.49,93.66,3.798
28,09-09-2011,1310087.0,88.0,3.913
28,16-09-2011,1159212.1,76.36,3.918
28,23-09-2011,1109105.92,82.95,3.789
28,30-09-2011,1120731.76,83.26,3.877
28,07-10-2011,1557314.58,70.44,3.827
28,14-10-2011,1220984.94,67.31,3.805
28,21-10-2011,1203172.05,73.05,3.842
28,28-10-2011,1242746.06,67.41,3.727
28,04-11-2011,1576654.67,59.77,3.828
28,11-11-2011,1402654.95,48.76,3.824
28,18-11-2011,1255081.22,54.2,3.813
28,25-11-2011,1929738.27,53.25,3.622
28,02-12-2011,1368130.35,52.5,3.701
28,09-12-2011,1467024.3,42.17,3.644
28,16-12-2011,1429954.66,43.29,3.6
28,23-12-2011,1796203.51,45.4,3.541
28,30-12-2011,1270036.53,44.64,3.428
28,06-01-2012,1466046.07,50.43,3.599
28,13-01-2012,1161190.29,48.07,3.657
28,20-01-2012,1129540.48,46.2,3.66
28,27-01-2012,1132948.48,50.43,3.675
28,03-02-2012,1531599.44,50.58,3.702
28,10-02-2012,1572966.15,52.27,3.722
28,17-02-2012,1501503.68,51.8,3.781
28,24-02-2012,1323487.91,53.13,3.95
28,02-03-2012,1451740.57,52.27,4.178
28,09-03-2012,1680764.06,54.54,4.25
28,16-03-2012,1337875.49,64.44,4.273
28,23-03-2012,1216059.41,56.26,4.038
28,30-03-2012,1209524.11,64.36,4.294
28,06-04-2012,1559592.79,64.05,4.121
28,13-04-2012,1290684.95,64.28,4.254
28,20-04-2012,1180797.2,66.73,4.222
28,27-04-2012,1170456.16,77.99,4.193
28,04-05-2012,1450628.85,76.03,4.171
28,11-05-2012,1264575.18,77.27,4.186
28,18-05-2012,1213310.45,84.51,4.11
28,25-05-2012,1151214.41,83.84,4.293
28,01-06-2012,1245480.95,78.11,4.277
28,08-06-2012,1440687.69,84.83,4.103
28,15-06-2012,1229760.97,85.94,4.144
28,22-06-2012,1180671.55,91.61,4.014
28,29-06-2012,1129031.98,90.47,3.875
28,06-07-2012,1500863.54,89.13,3.765
28,13-07-2012,1179915.04,95.61,3.723
28,20-07-2012,1149427.48,85.53,3.726
28,27-07-2012,1135035.09,93.47,3.769
28,03-08-2012,1376520.1,88.16,3.76
28,10-08-2012,1269113.41,95.91,3.811
28,17-08-2012,1184198.41,94.87,4.002
28,24-08-2012,1199309.59,85.32,4.055
28,31-08-2012,1227118.75,89.78,4.093
28,07-09-2012,1469693.99,88.52,4.124
28,14-09-2012,1124660.77,83.64,4.133
28,21-09-2012,1135340.19,82.97,4.125
28,28-09-2012,1129508.61,81.22,3.966
28,05-10-2012,1462941.03,81.61,3.966
28,12-10-2012,1205536.71,71.74,4.468
28,19-10-2012,1143724.48,68.66,4.449
28,26-10-2012,1213860.61,65.95,4.301
29,05-02-2010,538634.46,24.36,2.788
29,12-02-2010,529672.95,28.14,2.771
29,19-02-2010,542399.07,31.96,2.747
29,26-02-2010,488417.61,35.98,2.753
29,05-03-2010,535087.91,36.82,2.766
29,12-03-2010,519042.49,43.43,2.805
29,19-03-2010,496851.6,46.03,2.834
29,26-03-2010,552985.34,48.56,2.831
29,02-04-2010,599629.25,44.96,2.826
29,09-04-2010,569937.23,57.06,2.849
29,16-04-2010,509100.84,51.14,2.885
29,23-04-2010,505329.66,51.04,2.895
29,30-04-2010,501013.47,50.96,2.935
29,07-05-2010,568497.35,63.81,2.981
29,14-05-2010,518940.88,50.99,2.983
29,21-05-2010,502021.82,59.99,2.961
29,28-05-2010,577627.66,65.64,2.906
29,04-06-2010,588017.66,69.49,2.857
29,11-06-2010,540716.58,65.01,2.83
29,18-06-2010,558731.74,67.13,2.805
29,25-06-2010,585548.79,74.37,2.81
29,02-07-2010,581473.55,72.88,2.815
29,09-07-2010,563449.43,79.22,2.806
29,16-07-2010,512292.01,76.3,2.796
29,23-07-2010,506502.09,76.91,2.784
29,30-07-2010,509872.77,76.35,2.792
29,06-08-2010,519787.93,74.37,2.792
29,13-08-2010,495269.0,74.75,2.81
29,20-08-2010,531640.19,73.21,2.796
29,27-08-2010,545766.13,68.99,2.77
29,03-09-2010,579272.38,75.85,2.735
29,10-09-2010,491290.37,68.6,2.717
29,17-09-2010,463752.89,62.49,2.716
29,24-09-2010,465338.41,65.14,2.718
29,01-10-2010,474698.01,69.31,2.717
29,08-10-2010,530059.06,56.32,2.776
29,15-10-2010,483011.69,55.23,2.878
29,22-10-2010,505221.17,50.24,2.919
29,29-10-2010,527058.59,57.73,2.938
29,05-11-2010,521002.97,44.34,2.938
29,12-11-2010,524450.7,44.42,2.961
29,19-11-2010,508174.55,48.62,3.03
29,26-11-2010,975268.91,44.61,3.07
29,03-12-2010,642678.53,39.42,3.065
29,10-12-2010,713834.74,28.43,3.132
29,17-12-2010,850538.25,30.46,3.139
29,24-12-2010,1130926.79,29.76,3.15
29,31-12-2010,465992.02,28.49,3.177
29,07-01-2011,455952.18,32.56,3.193
29,14-01-2011,426905.26,24.76,3.215
29,21-01-2011,445134.15,26.8,3.232
29,28-01-2011,410426.97,20.61,3.243
